"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","photos/47/height","photos/47/id","photos/47/image","photos/47/width","photos/48/height","photos/48/id","photos/48/image","photos/48/width","photos/49/height","photos/49/id","photos/49/image","photos/49/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1004659317","fr","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-27","OTHER","5",,,,,,,,,,,,,,"Expérience très agréable, le personnel est d’une gentillesse incroyable, d’un service impeccable, sourire h24 et disponibilité 
Accueillit par Dananjaya, qui prend le temps d’être à votre écoute, accueillant.
Le service du restaurant à volonté est impeccable avec une belle vue. 
Les serveurs comme A.Chamara seront être à vos petits soins et d’une gentillesse rare..
Les chambres sont magnifiques avec une vue superbe donnant sur la mer, les lits très confortables, l’hôtel est un lieu où il fais bon de se réveiller et de s’endormir, 
Magnifique vacance..","Vacance à l’hôtel Pandanus","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1004659317-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1004594835","en","611903",,,,,,,,"4032","800562560","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b7/9d/80/caption.jpg","3024","3024","800562561","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b7/9d/81/caption.jpg","4032","4032","800562562","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b7/9d/82/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-27","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had such a lovely stay this month at Pandanus. The resort is lovely- great food, drinks, gorgeous pool area, and such helpful and friendly staff who made us feel so welcome.

My sister had a birthday while we were there and we were treated to a room upgrade to the Royal Suite for the last 4 nights of our stay. The suite was absolutely stunning with its own pool, jacuzzi, and made our trip even more special.

Danajaya and Chathuri on reception were so lovely as were all of the staff working in the restaurant area who were always so polite, friendly and happy to help. The young man who prepared the special birthday table was a real star. 

Thanks for a wonderful stay!","Fantastic","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1004594835-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1004089544","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-24","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","A beautiful resort around the beach like a little island. We had beautiful stay at pandanus beach resort and spa. Food is delicious and room is specious. Love the view. They hav two pools. Sunbed an umbrella all free. Like to mention the front desk staff sarah chathu fowsan ajith chanchala.","Little island","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1004089544-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003986338","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-23","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a truly wonderful time enjoying the beautiful and breathtaking view at the beach. Although we couldn’t swim in the sea, the pool provided a perfect alternative, complete with some fun games that made the experience even more enjoyable.

A big thanks to the restaurant team at Deshan for their excellent service — every meal was delightful.
Most importantly, we are especially grateful to the front desk team: Fowsan, Ajith, Pasindu, Danajaya, Sara, Chathuri, and Poojani. From the moment we arrived to the time we left, they took care of everything with such warmth and professionalism. Their constant smiles and helpful attitude truly made our stay memorable.","Thank you all for the amazing hospitality!","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003986338-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003985030","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-23","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Amazing location and a memorable stay. We were pampered like royalty from the moment we checked in. The staff are incredible friendly and professional. Special thanks to sarah chathu fowsan ajith chanchala for making our stay special. We are definitely coming back","Great hotel","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003985030-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003958517","en","611903",,,,,,,,"2296","799930822","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/f9/c6/caption.jpg","4080","2296","799930644","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/f9/14/caption.jpg","4080","2920","799930417","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ad/f8/31/caption.jpg","5184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-23","OTHER","5","The only disadvantage is that the sunbeds are claimed early in the morning by our eastern neighbors","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This is a nice hotel with very friendly people.  We have spent a few wonderful days here. It is beautifully located, right on the beach.  The staff is very friendly and helpful and normally we never mention names but now I would like to thank the following people who made our stay a success through their efforts. These are: Fowsan, Ajith, Pasindu, Pubudu, Kumara, Sara and Chathurr, thank you again for your kindness ! We will certainly be among the ""repeaters"".","Pandanus Beach, voor herhaling vatbaar","2025-04","SOLO","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003958517-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003574165","en","611903",,,,,,,,"3088","799547658","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a8/21/0a/caption.jpg","2316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-20","OTHER","5",,"Value","4","Rooms","5","Location","5","Cleanliness","4","Service","5","Sleep Quality","4","We stayed 2 night . Excellent experiance .
This hotel is adjacent to Sea having private beach . Very nice place for relucing .
Staffs are very curtious and help full. We very much recombined for newly married couple family or solo. Thanks to Sara chathi susanthi fowsan","Our last lap of Sri Lanka trip with excellent memories","2025-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003574165-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003040573","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-17","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Superior twin room with ocean and pool view on the top floor. Comfortable clean room, cleaned everyday and bottles of water restocked.

 Large restaurant plenty of choice for breakfast and dinner

I’d also like to acknowledge sarah and chathu who were equally polite, attentive, and proactive throughout our stay. Their genuine hospitality made a real difference and contributed to the overall comfort and warmth we felt at the property.","overall comfort and warmth we felt at the property.","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003040573-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003019936","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-17","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Wonderful Hotel with Amazing staff. Room condition also highly recomondded , foood is delicious and we really enjoyed . Specially thanks to dananjaya fowsan ajith pasindu sarah poojani and kasun bar staff due to their kind and supportive services.","Wonderful hotel with amazing staff","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003019936-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1003002167","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-16","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a wonderful experience with this hotel, the staff, especially - Chathuri, Heshan, Kumara - was super cute and helpful, the meals and drinks were delicious and varied. The beach and pools were beautifully maintained. The room was very comfortable and of course air conditioned. Thank you for your warm hospitality, we will definitely be back sometime.
Respectfully, 
Bernadett & Péter from Slovakia","""an island"" of tranquility and discoveries","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1003002167-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1002860733","de","611903",,,,,,,,"4080","798828036","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/26/04/caption.jpg","1884",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-15","OTHER","4"," Handtüchertausch auf Zimmer kann bis zum Nachmittag dauern. Dann hat mein zeitweilig kein Handtuch zur Verfügung. ","Value","5","Rooms","4","Location","5","Cleanliness","4","Service","5","Sleep Quality","4","Das Hotel hat eine wunderschöne Lage. Die Ausstattung ist landestypischen angemessen. Das Personal ist sehr sehr freundlich und hilfsbereit. Besonders zu erwähnen ist der Kellner A.Chmara. Er hat uns die Wünsche von den Augen abgelesen. Vielen lieben Dank Chmara🫶
Eine Anmerkung: Die WLAN Verstärkung auf den Flur wäre entlang der Poolseite besser angebracht.","Ein Hotel mit sehr netten Personal. Die Verpflegung ist vielfältig und sehr gut.","2025-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1002860733-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1002818393","en","611903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-15","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We are sooo lucky for seen their new year fest. We had a joyful time with pandanus Aurudhu Festival. I would like to thanks all the staff, management for arranging such a nice event for foreigners. Specially I like to mention the reception team Ajith fowsan Dananjaya pasindu sara chathuri susanthi chanchala.... And all the staff are very friendly and helpful. See you again guys love you","nice new year experience forus","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1002818393-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
"0","1002638861","fr","611903",,,,,,,,"953","798711111","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/47/caption.jpg","1270","953","798711112","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/48/caption.jpg","1270","953","798711113","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/49/caption.jpg","1270","953","798711114","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/4a/caption.jpg","1270","1270","798711115","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/4b/caption.jpg","953","953","798711116","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/4c/caption.jpg","1270","953","798711117","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/4d/caption.jpg","1270","953","798711118","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/4e/caption.jpg","1270","953","798711119","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9b/5d/4f/caption.jpg","1270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colombo - Galle Main Rd Yalegama, Bentota 80510 Sri Lanka","Bentota","Sri Lanka","80510",,"Colombo - Galle Main Rd","Yalegama","611903","6.37973","Bentota, Galle District, Southern Province","80.00978","Pandanus Beach Resort & Spa","1471","4.4","46","46","128","353","898","https://www.tripadvisor.com/Hotel_Review-g297895-d611903-Reviews-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html","http://www.pandanusbeach.com","2025-04-14","MOBILE","5",,,,,,,,,,,,,,"Très septique d'aller dans cet hôtel après certains commentaires, mais franchement, très ravie de notre séjour et beaucoup de nostalgie d'avoir quitté ce lieu....
Chambre au rez-de-chaussée à 20m de l'océan, vue sur la plage, lit très confortable, restauration variée, belle présentation des entrées et desserts en verrines, personnel très gentil et accueillant. 
Lieu exceptionnel avec ses longues plages.
C'est l'endroit idéal pour se poser et passer des vacances relaxantes.
Je recommande vivement !!!","Séjour exceptionnel","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d611903-r1002638861-Pandanus_Beach_Resort_Spa-Bentota_Galle_District_Southern_Province.html",
